hub_code,schedule,job_category,riders,rider_yesterday,rider_lastweek,rider_2week,rider_3week,rider_4week,rider_lastyear,rider_52week,volume_last7day,volume_last3day,volume_last14day,volume_last21day,volume_last28day,quarter,day_of_week,is_weekend,month,day,is_holiday,is_after_sale
MAKATI,2020-01-28,Pickup,42,52,45,51,52,0,59,59,3808.0,3285.3333333333335,4310.8571428571431,4401.6190476190477,4186.0357142857147,Q1,tuesday,weekday,1,28,not_holiday,not_after_sale
MAKATI,2020-01-27,Pickup,52,40,47,46,48,36,40,59,3871.7142857142858,3184.3333333333335,4340.6428571428569,4449.2380952380954,4163.6428571428569,Q1,monday,weekday,1,27,not_holiday,not_after_sale
MAKATI,2020-01-26,Pickup,40,29,23,28,28,33,48,40,3732.2857142857142,3457.0,4307.6428571428569,4425.9523809523807,4173.1428571428569,Q1,sunday,weekend,1,26,not_holiday,not_after_sale
MAKATI,2020-01-25,Pickup,29,48,45,44,36,42,55,48,4050.0,4078.3333333333335,4464.0,4533.8571428571431,4276.5714285714284,Q1,saturday,weekend,1,25,holiday,not_after_sale
MAKATI,2020-01-24,Pickup,48,41,60,46,41,61,59,55,4349.2857142857147,4261.333333333333,4511.0,4597.5714285714284,4417.6785714285716,Q1,friday,weekday,1,24,not_holiday,not_after_sale
MAKATI,2020-01-23,Pickup,41,41,62,52,44,55,60,59,4646.7142857142853,4478.666666666667,4561.5,4724.9523809523807,4601.4642857142853,Q1,thursday,weekday,1,23,not_holiday,not_after_sale
MAKATI,2020-01-22,Pickup,41,45,46,51,0,0,57,60,4723.7142857142853,3883.0,4633.0,4529.4285714285716,4454.8214285714284,Q1,wednesday,weekday,1,22,not_holiday,not_after_sale
MAKATI,2020-01-21,Pickup,45,47,51,52,0,0,56,57,4813.7142857142853,3850.0,4698.4285714285716,4312.0476190476193,4291.7857142857147,Q1,tuesday,weekday,1,21,not_holiday,not_after_sale
MAKATI,2020-01-20,Pickup,47,23,46,48,36,52,35,56,4809.5714285714284,4298.666666666667,4738.0,4260.9523809523807,4335.3571428571431,Q1,monday,weekday,1,20,not_holiday,not_after_sale
MAKATI,2020-01-19,Pickup,23,45,28,28,33,38,53,35,4883.0,5590.666666666667,4772.7857142857147,4320.0952380952385,4380.5357142857147,Q1,sunday,weekend,1,19,not_holiday,not_after_sale
MAKATI,2020-01-18,Pickup,45,60,44,36,42,57,59,53,4878.0,5650.333333333333,4775.7857142857147,4352.0952380952385,4428.0357142857147,Q1,saturday,weekend,1,18,not_holiday,not_after_sale
MAKATI,2020-01-17,Pickup,60,62,46,41,61,59,60,59,4672.7142857142853,5345.0,4721.7142857142853,4440.4761904761908,4465.6785714285716,Q1,friday,weekday,1,17,not_holiday,not_after_sale
MAKATI,2020-01-16,Pickup,62,46,52,44,55,60,61,60,4476.2857142857147,4858.666666666667,4764.0714285714284,4586.3809523809523,4553.6071428571431,Q1,thursday,weekday,1,16,not_holiday,not_after_sale
MAKATI,2020-01-15,Pickup,46,51,51,0,0,60,52,61,4542.2857142857147,4254.666666666667,4432.2857142857147,4365.1904761904761,4764.3571428571431,Q1,wednesday,weekday,1,15,not_holiday,not_after_sale
MAKATI,2020-01-14,Pickup,51,46,52,0,0,59,54,52,4583.1428571428569,4000.0,4061.2142857142858,4117.8095238095239,4948.3928571428569,Q1,tuesday,weekday,1,14,not_holiday,not_after_sale
MAKATI,2020-01-13,Pickup,46,28,48,36,52,64,39,54,4666.4285714285716,3979.3333333333335,3986.6428571428573,4177.2857142857147,5300.6071428571431,Q1,monday,weekday,1,13,not_holiday,not_after_sale
MAKATI,2020-01-12,Pickup,28,44,28,33,38,56,52,39,4662.5714285714284,4641.666666666667,4038.6428571428573,4213.0476190476193,5696.4285714285716,Q1,sunday,weekend,1,12,not_holiday,not_after_sale
MAKATI,2020-01-11,Pickup,44,46,36,42,57,73,54,52,4673.5714285714284,4867.0,4089.1428571428573,4278.0476190476193,6319.2857142857147,Q1,saturday,weekend,1,11,not_holiday,not_after_sale
MAKATI,2020-01-10,Pickup,46,52,41,61,59,79,54,54,4770.7142857142853,5136.0,4324.3571428571431,4396.666666666667,6868.9642857142853,Q1,friday,weekday,1,10,not_holiday,not_after_sale
MAKATI,2020-01-09,Pickup,52,51,44,55,60,68,56,54,5051.8571428571431,5302.333333333333,4641.4285714285716,4579.3809523809523,7044.0,Q1,thursday,weekday,1,9,not_holiday,not_after_sale
MAKATI,2020-01-08,Pickup,51,52,0,0,60,61,52,56,4322.2857142857147,4535.333333333333,4276.6428571428569,4838.3809523809523,7167.0357142857147,Q1,wednesday,weekday,1,8,not_holiday,not_after_sale
MAKATI,2020-01-07,Pickup,52,48,0,0,59,59,50,52,3539.2857142857142,4211.0,3885.1428571428573,5070.1428571428569,7271.7857142857147,Q1,tuesday,weekday,1,7,not_holiday,not_after_sale
MAKATI,2020-01-06,Pickup,48,28,36,52,64,59,47,50,3306.8571428571427,4222.666666666667,3932.7142857142858,5512.0,7399.75,Q1,monday,weekday,1,6,not_holiday,not_after_sale
MAKATI,2020-01-05,Pickup,28,36,33,38,56,39,52,47,3414.7142857142858,5550.0,3988.2857142857142,6041.0476190476193,7498.0714285714284,Q1,sunday,weekend,1,5,not_holiday,not_after_sale
MAKATI,2020-01-04,Pickup,36,41,42,57,73,55,52,52,3504.7142857142858,4047.3333333333335,4080.2857142857142,6867.8571428571431,7594.9642857142853,Q1,saturday,weekend,1,4,not_holiday,not_after_sale
MAKATI,2020-01-03,Pickup,41,44,61,59,79,65,49,52,3878.0,2262.6666666666665,4209.6428571428569,7568.3809523809523,7705.1071428571431,Q1,friday,weekday,1,3,not_holiday,not_after_sale
MAKATI,2020-01-02,Pickup,44,0,55,60,68,55,51,49,4231.0,1230.6666666666667,4343.1428571428569,7708.0476190476193,7777.0,Q1,thursday,weekday,1,2,not_holiday,not_after_sale
MAKATI,2020-01-01,Pickup,0,0,0,60,61,61,0,51,4231.0,2417.6666666666665,5096.4285714285716,8115.2857142857147,8119.5357142857147,Q1,wednesday,weekday,1,1,holiday,not_after_sale
MAKATI,2019-12-31,Pickup,0,36,0,59,59,56,0,0,4231.0,4130.333333333333,5835.5714285714284,8515.9523809523816,8417.5,Q4,tuesday,weekday,12,31,holiday,not_after_sale
MAKATI,2019-12-30,Pickup,36,33,52,64,59,58,41,0,4558.5714285714284,5555.333333333333,6614.5714285714284,8764.0476190476184,8576.1428571428569,Q4,monday,weekday,12,30,holiday,not_after_sale
MAKATI,2019-12-29,Pickup,33,42,38,56,39,39,41,41,4561.8571428571431,7454.666666666667,7354.2142857142853,8859.1904761904771,8639.92857142857,Q4,sunday,weekend,12,29,not_holiday,not_after_sale
MAKATI,2019-12-28,Pickup,42,61,57,73,55,51,45,41,4655.8571428571431,5742.0,8549.42857142857,8958.3809523809523,8652.7142857142862,Q4,saturday,weekend,12,28,not_holiday,not_after_sale
MAKATI,2019-12-27,Pickup,61,55,59,79,65,60,47,45,4541.2857142857147,3086.3333333333335,9413.57142857143,8980.8095238095229,8625.2857142857138,Q4,friday,weekday,12,27,not_holiday,not_after_sale
MAKATI,2019-12-26,Pickup,55,0,60,68,55,62,44,47,4455.2857142857147,1995.0,9446.57142857143,8959.0,8542.0,Q4,thursday,weekday,12,26,not_holiday,not_after_sale
MAKATI,2019-12-25,Pickup,0,0,60,61,61,55,0,44,5961.8571428571431,3189.6666666666665,10057.428571428571,9415.7142857142862,8794.42857142857,Q4,wednesday,weekday,12,25,holiday,not_after_sale
MAKATI,2019-12-24,Pickup,0,52,59,59,56,51,0,0,7440.1428571428569,5121.666666666667,10658.428571428571,9813.0,9063.8571428571431,Q4,tuesday,weekday,12,24,holiday,not_after_sale
MAKATI,2019-12-23,Pickup,52,38,64,59,58,51,32,0,8670.57142857143,5515.0,10866.785714285714,9915.3333333333339,9111.1071428571431,Q4,monday,weekday,12,23,not_holiday,not_after_sale
MAKATI,2019-12-22,Pickup,38,57,56,39,39,32,45,32,10146.571428571429,7206.0,11007.857142857143,9999.2857142857138,9125.1428571428569,Q4,sunday,weekend,12,22,not_holiday,not_after_sale
MAKATI,2019-12-21,Pickup,57,59,73,55,51,47,44,45,12443.0,8789.3333333333339,11109.642857142857,9985.0,9132.2857142857138,Q4,saturday,weekend,12,21,not_holiday,not_after_sale
MAKATI,2019-12-20,Pickup,59,60,79,65,60,50,44,44,14285.857142857143,9850.3333333333339,11200.571428571429,9986.6190476190477,9103.07142857143,Q4,friday,weekday,12,20,not_holiday,not_after_sale
MAKATI,2019-12-19,Pickup,60,60,68,55,62,59,52,44,14437.857142857143,11830.666666666666,11210.857142857143,9904.2380952380954,9040.6428571428569,Q4,thursday,weekday,12,19,not_holiday,not_after_sale
MAKATI,2019-12-18,Pickup,60,59,61,61,55,59,54,52,14153.0,12954.0,11142.642857142857,9738.6190476190477,8919.2857142857138,Q4,wednesday,weekday,12,18,not_holiday,not_after_sale
MAKATI,2019-12-17,Pickup,59,64,59,56,51,59,56,54,13876.714285714286,16795.0,10999.428571428571,9605.0952380952385,8798.82142857143,Q4,tuesday,weekday,12,17,not_holiday,5day_after_sale
MAKATI,2019-12-16,Pickup,64,56,59,58,51,60,50,56,13063.0,18617.333333333332,10537.714285714286,9257.9523809523816,8560.5357142857138,Q4,monday,weekday,12,16,not_holiday,4day_after_sale
MAKATI,2019-12-15,Pickup,56,73,39,39,32,41,62,50,11869.142857142857,17219.0,9925.6428571428569,8784.6666666666661,8243.92857142857,Q4,sunday,weekend,12,15,not_holiday,3day_after_sale
MAKATI,2019-12-14,Pickup,73,79,55,51,47,56,60,62,9776.2857142857138,12779.333333333334,8756.0,8028.7142857142853,7701.0714285714284,Q4,saturday,weekend,12,14,not_holiday,2day_after_sale
MAKATI,2019-12-13,Pickup,79,68,65,60,50,60,58,60,8115.2857142857147,8895.6666666666661,7837.0,7375.4761904761908,7289.9642857142853,Q4,friday,weekday,12,13,not_holiday,1day_after_sale
MAKATI,2019-12-12,Pickup,68,61,55,62,59,65,55,58,7983.8571428571431,8622.6666666666661,7637.4285714285716,7241.5714285714284,7672.25,Q4,thursday,weekday,12,12,not_holiday,not_after_sale
MAKATI,2019-12-11,Pickup,61,59,61,55,59,59,52,55,8132.2857142857147,7625.0,7531.4285714285716,7174.7142857142853,7872.8214285714284,Q4,wednesday,weekday,12,11,not_holiday,not_after_sale
MAKATI,2019-12-10,Pickup,59,59,56,51,59,64,54,52,8122.1428571428569,7227.333333333333,7469.2857142857147,7106.1904761904761,8190.5714285714284,Q4,tuesday,weekday,12,10,not_holiday,not_after_sale
MAKATI,2019-12-09,Pickup,59,39,58,51,60,61,44,54,8012.4285714285716,7072.666666666667,7355.4285714285716,7059.7142857142853,8176.7857142857147,Q4,monday,weekday,12,9,not_holiday,not_after_sale
MAKATI,2019-12-08,Pickup,39,55,39,32,41,48,52,44,7982.1428571428569,8153.333333333333,7242.4285714285716,7035.5238095238092,8165.6071428571431,Q4,sunday,weekend,12,8,holiday,not_after_sale
MAKATI,2019-12-07,Pickup,55,65,51,47,56,54,48,52,7735.7142857142853,8943.3333333333339,7154.9285714285716,7009.333333333333,8154.4642857142853,Q4,saturday,weekend,12,7,not_holiday,not_after_sale
MAKATI,2019-12-06,Pickup,65,55,60,50,60,59,56,48,7558.7142857142853,8911.6666666666661,7005.5714285714284,7014.8571428571431,8096.0,Q4,friday,weekday,12,6,not_holiday,not_after_sale
MAKATI,2019-12-05,Pickup,55,61,62,59,65,50,53,56,7291.0,8689.3333333333339,6870.4285714285716,7568.3809523809523,8045.7142857142853,Q4,thursday,weekday,12,5,not_holiday,not_after_sale
MAKATI,2019-12-04,Pickup,61,56,55,59,59,60,54,53,6930.5714285714284,7274.666666666667,6695.9285714285716,7786.333333333333,7960.1071428571431,Q4,wednesday,weekday,12,4,not_holiday,not_after_sale
MAKATI,2019-12-03,Pickup,56,58,51,59,64,59,54,54,6816.4285714285716,6325.666666666667,6598.2142857142853,8213.3809523809523,7979.5714285714284,Q4,tuesday,weekday,12,3,not_holiday,not_after_sale
MAKATI,2019-12-02,Pickup,58,39,51,60,61,61,40,54,6698.4285714285716,6014.0,6583.3571428571431,8231.57142857143,8029.0,Q4,monday,weekday,12,2,not_holiday,not_after_sale
MAKATI,2019-12-01,Pickup,39,51,32,41,48,60,48,40,6502.7142857142853,6540.666666666667,6562.2142857142853,8226.7619047619046,8206.4642857142862,Q4,sunday,weekend,12,1,not_holiday,not_after_sale
MAKATI,2019-11-30,Pickup,51,60,47,56,54,0,48,48,6574.1428571428569,7064.666666666667,6646.1428571428569,8294.0476190476184,8010.1785714285716,Q4,saturday,weekend,11,30,holiday,not_after_sale
MAKATI,2019-11-29,Pickup,60,62,50,60,59,0,50,48,6452.4285714285716,7179.666666666667,6742.9285714285716,8275.0952380952385,7753.0714285714284,Q4,friday,weekday,11,29,not_holiday,not_after_sale
MAKATI,2019-11-28,Pickup,62,55,59,65,50,58,55,50,6449.8571428571431,7306.666666666667,7707.0714285714284,8297.2857142857138,7716.2142857142853,Q4,thursday,weekday,11,28,not_holiday,not_after_sale
MAKATI,2019-11-27,Pickup,55,51,59,59,60,56,52,55,6461.2857142857147,6276.333333333333,8214.2142857142862,8303.2857142857138,7683.0,Q4,wednesday,weekday,11,27,not_holiday,not_after_sale
MAKATI,2019-11-26,Pickup,51,51,59,64,59,54,52,52,6380.0,5760.333333333333,8911.8571428571431,8367.2857142857138,7610.1071428571431,Q4,tuesday,weekday,11,26,not_holiday,not_after_sale
MAKATI,2019-11-25,Pickup,51,32,60,61,61,55,40,52,6468.2857142857147,5440.0,8998.1428571428569,8472.52380952381,7559.6428571428569,Q4,monday,weekday,11,25,not_holiday,not_after_sale
MAKATI,2019-11-24,Pickup,32,47,41,48,60,38,50,40,6621.7142857142853,6417.333333333333,9088.7857142857138,8774.3809523809523,7544.8214285714284,Q4,sunday,weekend,11,24,not_holiday,not_after_sale
MAKATI,2019-11-23,Pickup,47,50,56,54,0,50,52,50,6718.1428571428569,6801.333333333333,9154.0,8488.8571428571431,7507.5714285714284,Q4,saturday,weekend,11,23,not_holiday,not_after_sale
MAKATI,2019-11-22,Pickup,50,59,60,59,0,58,57,52,7033.4285714285716,7010.666666666667,9186.42857142857,8186.6190476190477,7476.2857142857147,Q4,friday,weekday,11,22,not_holiday,not_after_sale
MAKATI,2019-11-21,Pickup,59,59,65,50,58,54,52,57,8964.2857142857138,7349.666666666667,9221.0,8138.333333333333,7423.2857142857147,Q4,thursday,weekday,11,21,not_holiday,not_after_sale
MAKATI,2019-11-20,Pickup,59,59,59,60,56,59,53,52,9967.1428571428569,6650.666666666667,9224.2857142857138,8090.2380952380954,7383.5714285714284,Q4,wednesday,weekday,11,20,not_holiday,not_after_sale
MAKATI,2019-11-19,Pickup,59,60,64,59,54,56,55,53,11443.714285714286,6549.333333333333,9360.92857142857,8020.1428571428569,7343.4642857142853,Q4,tuesday,weekday,11,19,not_holiday,not_after_sale
MAKATI,2019-11-18,Pickup,60,41,61,61,55,55,37,55,11528.0,6758.666666666667,9474.6428571428569,7923.4285714285716,7303.1785714285716,Q4,monday,weekday,11,18,not_holiday,not_after_sale
MAKATI,2019-11-17,Pickup,41,56,48,60,38,35,57,37,11555.857142857143,11883.333333333334,9850.7142857142862,7852.5238095238092,7271.1071428571431,Q4,sunday,weekend,11,17,not_holiday,not_after_sale
MAKATI,2019-11-16,Pickup,56,60,54,0,50,49,62,57,11589.857142857143,14382.333333333334,9374.2142857142862,7770.7142857142853,7232.75,Q4,saturday,weekend,11,16,not_holiday,5day_after_sale
MAKATI,2019-11-15,Pickup,60,65,59,0,58,49,59,62,11339.428571428571,17301.333333333332,8763.2142857142862,7623.9047619047615,7150.1071428571431,Q4,friday,weekday,11,15,not_holiday,4day_after_sale
MAKATI,2019-11-14,Pickup,65,59,50,58,54,51,67,59,9477.7142857142862,13331.666666666666,7725.3571428571431,6909.6190476190477,6660.4642857142853,Q4,thursday,weekday,11,14,not_holiday,3day_after_sale
MAKATI,2019-11-13,Pickup,59,64,60,56,59,61,67,67,8481.42857142857,10357.666666666666,7151.7857142857147,6522.3809523809523,6431.5357142857147,Q4,wednesday,weekday,11,13,not_holiday,2day_after_sale
MAKATI,2019-11-12,Pickup,64,61,59,54,56,59,40,67,7278.1428571428569,6890.333333333333,6308.3571428571431,5976.7142857142853,6068.2857142857147,Q4,tuesday,weekday,11,12,not_holiday,1day_after_sale
MAKATI,2019-11-11,Pickup,61,48,61,55,55,50,51,40,7421.2857142857147,6318.666666666667,6121.1428571428569,5894.9047619047615,5996.4285714285716,Q4,monday,weekday,11,11,not_holiday,not_after_sale
MAKATI,2019-11-10,Pickup,48,54,60,38,35,61,57,51,8145.5714285714284,7034.333333333333,6000.8571428571431,5842.8571428571431,6025.9285714285716,Q4,sunday,weekend,11,10,not_holiday,not_after_sale
MAKATI,2019-11-09,Pickup,54,59,0,50,49,61,59,57,7158.5714285714284,7129.333333333333,5861.1428571428569,5780.3809523809523,6049.3571428571431,Q4,saturday,weekend,11,9,not_holiday,not_after_sale
MAKATI,2019-11-08,Pickup,59,50,0,58,49,58,57,59,6187.0,7825.0,5766.1428571428569,5753.666666666667,6145.75,Q4,friday,weekday,11,8,not_holiday,not_after_sale
MAKATI,2019-11-07,Pickup,50,60,58,54,51,57,0,57,5973.0,8533.3333333333339,5625.5714285714284,5721.3809523809523,6083.6428571428569,Q4,thursday,weekday,11,7,not_holiday,not_after_sale
MAKATI,2019-11-06,Pickup,60,59,56,59,61,52,61,0,5822.1428571428569,9574.0,5542.8571428571431,5748.2380952380954,6006.8928571428569,Q4,wednesday,weekday,11,6,not_holiday,not_after_sale
MAKATI,2019-11-05,Pickup,59,61,54,56,59,51,57,61,5338.5714285714284,6611.333333333333,5326.0,5665.0,5925.25,Q4,tuesday,weekday,11,5,not_holiday,not_after_sale
MAKATI,2019-11-04,Pickup,61,60,55,55,50,52,50,57,4821.0,3438.6666666666665,5131.7142857142853,5521.4761904761908,5821.3928571428569,Q4,monday,weekday,11,4,not_holiday,not_after_sale
MAKATI,2019-11-03,Pickup,60,0,38,35,61,32,56,50,3856.1428571428573,1965.0,4691.5,5319.3809523809523,5581.8214285714284,Q4,sunday,weekend,11,3,not_holiday,not_after_sale
MAKATI,2019-11-02,Pickup,0,0,50,49,61,42,59,56,4563.7142857142853,4011.0,5091.2857142857147,5679.6190476190477,5761.7142857142853,Q4,saturday,weekend,11,2,holiday,not_after_sale
MAKATI,2019-11-01,Pickup,0,58,58,49,58,49,18,59,5345.2857142857147,5845.333333333333,5537.0,6132.0,5995.7142857142853,Q4,friday,weekday,11,1,holiday,not_after_sale
MAKATI,2019-10-31,Pickup,58,56,54,51,57,49,57,18,5278.1428571428569,5845.333333333333,5595.5714285714284,6120.5238095238092,6009.2857142857147,Q4,thursday,weekday,10,31,not_holiday,not_after_sale
MAKATI,2019-10-30,Pickup,56,54,59,61,52,50,61,57,5263.5714285714284,4986.666666666667,5711.2857142857147,6068.4761904761908,6035.7857142857147,Q4,wednesday,weekday,10,30,not_holiday,not_after_sale
MAKATI,2019-10-29,Pickup,54,55,56,59,51,49,60,61,5313.4285714285716,4803.333333333333,5828.2142857142853,6120.8095238095239,6094.0,Q4,tuesday,weekday,10,29,not_holiday,not_after_sale
MAKATI,2019-10-28,Pickup,55,38,55,50,52,58,51,60,5442.4285714285716,4662.0,5871.7142857142853,6154.8571428571431,6137.3214285714284,Q4,monday,weekday,10,28,not_holiday,not_after_sale
MAKATI,2019-10-27,Pickup,38,50,35,61,32,37,58,51,5526.8571428571431,5283.0,6051.0,6157.0476190476193,6165.5,Q4,sunday,weekend,10,27,not_holiday,not_after_sale
MAKATI,2019-10-26,Pickup,50,58,49,61,42,49,61,58,5618.8571428571431,5644.0,6237.5714285714284,6161.0476190476193,6197.5357142857147,Q4,saturday,weekend,10,26,not_holiday,not_after_sale
MAKATI,2019-10-25,Pickup,58,54,49,58,49,51,60,61,5728.7142857142853,5771.0,6525.3571428571431,6212.5238095238092,6217.5357142857147,Q4,friday,weekday,10,25,not_holiday,not_after_sale
MAKATI,2019-10-24,Pickup,54,59,51,57,49,49,59,60,5913.0,6228.666666666667,6541.7142857142853,6253.0,6227.5714285714284,Q4,thursday,weekday,10,24,not_holiday,not_after_sale
MAKATI,2019-10-23,Pickup,59,56,61,52,50,50,61,59,6159.0,5601.0,6470.9285714285716,6293.1904761904761,6232.0714285714284,Q4,wednesday,weekday,10,23,not_holiday,not_after_sale
MAKATI,2019-10-22,Pickup,56,55,59,51,49,55,64,61,6343.0,5516.0,6524.5,6354.1904761904761,6274.0,Q4,tuesday,weekday,10,22,not_holiday,not_after_sale
MAKATI,2019-10-21,Pickup,55,35,50,52,58,56,56,64,6301.0,5330.0,6511.0714285714284,6368.9523809523807,6257.5,Q4,monday,weekday,10,21,not_holiday,not_after_sale
MAKATI,2019-10-20,Pickup,35,49,61,32,37,36,57,56,6575.1428571428569,6184.0,6472.1428571428569,6378.3809523809523,6273.0,Q4,sunday,weekend,10,20,not_holiday,not_after_sale
MAKATI,2019-10-19,Pickup,49,49,61,42,49,53,64,57,6856.2857142857147,6904.333333333333,6432.1428571428569,6390.4285714285716,6363.5714285714284,Q4,saturday,weekend,10,19,not_holiday,not_after_sale
MAKATI,2019-10-18,Pickup,49,51,58,49,51,55,61,64,7322.0,7204.333333333333,6454.4285714285716,6380.4761904761908,6448.6785714285716,Q4,friday,weekday,10,18,not_holiday,not_after_sale
MAKATI,2019-10-17,Pickup,51,61,57,49,49,54,64,61,7170.4285714285716,7134.0,6423.0,6332.4285714285716,6493.4285714285716,Q4,thursday,weekday,10,17,not_holiday,not_after_sale
MAKATI,2019-10-16,Pickup,61,59,52,50,50,57,68,64,6782.8571428571431,6572.0,6360.2857142857147,6256.4285714285716,6510.8571428571431,Q4,wednesday,weekday,10,16,not_holiday,not_after_sale
MAKATI,2019-10-15,Pickup,59,50,51,49,55,49,52,68,6706.0,6713.666666666667,6359.7857142857147,6251.0,6594.3571428571431,Q4,tuesday,weekday,10,15,not_holiday,5day_after_sale
MAKATI,2019-10-14,Pickup,50,61,52,58,56,57,43,52,6721.1428571428569,7712.333333333333,6402.9285714285716,6243.0,6766.5357142857147,Q4,monday,weekday,10,14,not_holiday,4day_after_sale
MAKATI,2019-10-13,Pickup,61,61,32,37,36,40,57,43,6369.1428571428569,7573.0,6280.0,6172.2857142857147,6756.9642857142853,Q4,sunday,weekend,10,13,not_holiday,3day_after_sale
MAKATI,2019-10-12,Pickup,61,58,42,49,53,54,55,57,6008.0,6733.0,6157.5,6199.333333333333,6769.2142857142853,Q4,saturday,weekend,10,12,not_holiday,2day_after_sale
MAKATI,2019-10-11,Pickup,58,57,49,51,55,58,65,55,5586.8571428571431,5767.0,5909.7142857142853,6157.5714285714284,6770.6071428571431,Q4,friday,weekday,10,11,not_holiday,1day_after_sale
MAKATI,2019-10-10,Pickup,57,52,49,49,54,58,54,65,5675.5714285714284,6085.666666666667,5913.4285714285716,6267.7619047619046,6983.0714285714284,Q4,thursday,weekday,10,10,not_holiday,not_after_sale
MAKATI,2019-10-09,Pickup,52,51,50,50,57,63,55,54,5937.7142857142853,5606.666666666667,5993.2142857142853,6420.1904761904761,7296.8571428571431,Q4,wednesday,weekday,10,9,not_holiday,not_after_sale
MAKATI,2019-10-08,Pickup,51,52,49,55,49,59,54,55,6013.5714285714284,5085.0,6023.5,6557.1428571428569,7603.2857142857147,Q4,tuesday,weekday,10,8,not_holiday,not_after_sale
MAKATI,2019-10-07,Pickup,52,32,58,56,57,54,46,54,6084.7142857142853,5065.666666666667,6003.9285714285716,6781.666666666667,7695.6071428571431,Q4,monday,weekday,10,7,not_holiday,not_after_sale
MAKATI,2019-10-06,Pickup,32,42,37,36,40,47,57,46,6190.8571428571431,5954.666666666667,6073.8571428571431,6886.2380952380954,7846.7857142857147,Q4,sunday,weekend,10,6,not_holiday,not_after_sale
MAKATI,2019-10-05,Pickup,42,49,49,53,54,51,60,57,6307.0,6569.0,6295.0,7022.9523809523807,7897.9642857142853,Q4,saturday,weekend,10,5,not_holiday,not_after_sale
MAKATI,2019-10-04,Pickup,49,49,51,55,58,53,53,60,6232.5714285714284,6762.666666666667,6442.9285714285716,7165.1904761904761,7899.4642857142853,Q4,friday,weekday,10,4,not_holiday,not_after_sale
MAKATI,2019-10-03,Pickup,49,50,49,54,58,54,55,53,6151.2857142857147,7040.333333333333,6563.8571428571431,7418.9047619047615,7917.1071428571431,Q4,thursday,weekday,10,3,not_holiday,not_after_sale
MAKATI,2019-10-02,Pickup,50,49,50,57,63,0,61,55,6048.7142857142853,6197.333333333333,6661.4285714285716,7749.9047619047615,7671.3928571428569,Q4,wednesday,weekday,10,2,not_holiday,not_after_sale
MAKATI,2019-10-01,Pickup,49,58,55,49,59,54,54,61,6033.4285714285716,5769.666666666667,6828.9285714285716,8133.1904761904761,7798.5714285714284,Q4,tuesday,weekday,10,1,not_holiday,not_after_sale
MAKATI,2019-09-30,Pickup,58,37,56,57,54,54,42,54,5923.1428571428569,5410.666666666667,7130.1428571428569,8232.57142857143,7966.2142857142853,Q3,monday,weekday,9,30,not_holiday,not_after_sale
MAKATI,2019-09-29,Pickup,37,49,36,40,47,47,56,42,5956.8571428571431,5862.333333333333,7233.9285714285716,8398.7619047619046,8010.7857142857147,Q3,sunday,weekend,9,29,not_holiday,not_after_sale
MAKATI,2019-09-28,Pickup,49,51,53,54,51,54,56,56,6283.0,5966.333333333333,7380.9285714285716,8428.2857142857138,8119.9642857142853,Q3,saturday,weekend,9,28,not_holiday,not_after_sale
MAKATI,2019-09-27,Pickup,51,49,55,58,53,53,53,56,6653.2857142857147,6298.0,7631.5,8455.0952380952385,8240.1428571428569,Q3,friday,weekday,9,27,not_holiday,not_after_sale
MAKATI,2019-09-26,Pickup,49,50,54,58,54,0,53,53,6976.4285714285716,6508.0,8052.7142857142853,8505.7142857142862,8036.3571428571431,Q3,thursday,weekday,9,26,not_holiday,not_after_sale
MAKATI,2019-09-25,Pickup,50,55,57,63,0,58,62,53,7274.1428571428569,5983.0,8600.5,8212.2857142857138,8158.6428571428569,Q3,wednesday,weekday,9,25,not_holiday,not_after_sale
MAKATI,2019-09-24,Pickup,55,56,49,59,54,58,52,62,7624.4285714285716,6352.0,9183.07142857143,8386.9523809523816,8333.82142857143,Q3,tuesday,weekday,9,24,not_holiday,not_after_sale
MAKATI,2019-09-23,Pickup,56,36,57,54,54,59,44,52,8337.1428571428569,7114.333333333333,9387.2857142857138,8647.2380952380954,8442.92857142857,Q3,monday,weekday,9,23,not_holiday,not_after_sale
MAKATI,2019-09-22,Pickup,36,53,40,47,47,46,49,44,8511.0,8241.3333333333339,9619.7142857142862,8695.42857142857,8475.1428571428569,Q3,sunday,weekend,9,22,not_holiday,not_after_sale
MAKATI,2019-09-21,Pickup,53,55,54,51,54,60,55,49,8478.8571428571431,8279.0,9500.92857142857,8732.2857142857138,8521.07142857143,Q3,saturday,weekend,9,21,not_holiday,not_after_sale
MAKATI,2019-09-20,Pickup,55,54,58,53,53,42,56,55,8609.7142857142862,8564.0,9356.0,8769.0952380952385,8349.0357142857138,Q3,friday,weekday,9,20,not_holiday,not_after_sale
MAKATI,2019-09-19,Pickup,54,57,58,54,0,58,55,56,9129.0,9683.0,9270.3571428571431,8389.6666666666661,8298.2857142857138,Q3,thursday,weekday,9,19,not_holiday,not_after_sale
MAKATI,2019-09-18,Pickup,57,49,63,0,58,56,58,55,9926.8571428571431,8869.0,8681.3571428571431,8453.47619047619,8224.5,Q3,wednesday,weekday,9,18,not_holiday,not_after_sale
MAKATI,2019-09-17,Pickup,49,57,59,54,58,53,55,58,10741.714285714286,8345.6666666666661,8768.2142857142862,8570.2857142857138,8126.1785714285716,Q3,tuesday,weekday,9,17,not_holiday,not_after_sale
